text,novelty,diversity,label
`` the police manager and people will become hard but a wage is that welfare is that i ' m not easy in a picture but that represented a particular time .,0.127413127,0.150684932,0
"the one results are a single solid equity demand trends , the deal with reporters , `` the example said that that ' s dropping their relationship between the last couple of murder over the school .",0.133603239,0.14213198,0
"in april our core side will learn , to notice out that these scotland square - straight christmas membership , the right thing , that he wants to continue you ?",0.127413127,0.152380952,0
"if the system come only , you have not definitely progressive ' s health .",0.093596059,0.127272727,0
the communist party ' s biggest film fund remain in new york .,0.092715232,0.130434783,0
a key challenge and also hughes soon remained an easy sign for her existing immigration complex compared with me .,0.101449275,0.130434783,0
"let me look , and want to compete that all and if i would determine whether they see those parents , because if that i don ' t run them that coaches ' s innocent individuals back on salt online .",0.136986301,0.148717949,0
"that companies have still no longer argument , `` i ' m covered by some of women who want to reflect open .",0.105263158,0.134969325,0
"i look at , i definitely realise that i ' m having a lot of homes , and my first and chase something that we prepare to not save our democracy .",0.12345679,0.147208122,0
"it ' s been `` afraid of my face for lawmakers asking this conversation to keep hard that if repeated facilities , it has become a job - class , and a you , and i ' m not that , who makes him stolen down a sea .",0.154109589,0.156565657,0
he ' s been just less serious than five years and friends and was also a very bad to serve as long because women stood rates in this position .,0.117886179,0.146118721,0
"but despite the incident while that doctor is definitely successful , and we ' re not trying to win you into america where it ' s a level ? ''",0.12345679,0.146666667,0
the broader issue .,0.051282051,0.105263158,0
"the 32 - 8 royal military , amazon has elected , whose career , local president said his meeting managed to protect mr .",0.105022831,0.134969325,0
mourinho .,0.031746032,0.066666667,0
"`` i ' m bringing for me well and father is as to make sure i wish that , and feel easy for them has been based on your card , '' she promised .",0.135135135,0.151202749,0
instead of games and do we are together and we do expect to be incredibly hard to have to say this - who ' s in pakistan might get into life israel is .,0.127413127,0.150684932,0
`` i know if players love : the timing can not be a few years will like because they had a good issue that is and does not live very hard for retirement .,0.131274131,0.151960784,0
labour mp said : `` we look at manager for the billionaire ' s wet experience online and have to fix prevent ones .,0.108374384,0.134408602,0
"my family , that if move levels increased with any conspiracy / american government or four from speed with brain migrants and going to be found in a shed .",0.123404255,0.146892655,0
"`` what we started with the top side of his family locations together if well watch on coast through a pitch vote frame there , but planning to invest with her leadership .",0.123552124,0.15270936,0
"we had an storm and all in the years , exactly what you pick my and play a bit that one of you be see themselves to do something , '' she said .",0.125,0.147766323,0
if politicians will - obvious like both it was three and her daughter thought until the apparent authors ' been given americans until january .,0.110599078,0.141176471,0
"mr farage said of six december 2008 , this month , it would not pose a list of death of new manufacturers , the starting post is asking him to go .",0.127413127,0.141552511,0
"this helicopter to moments these development programs but this was higher about the people , and in on a statement from more than initially flood .",0.113636364,0.136054422,0
