text,novelty,diversity,label
"It ' s time to stand on our own two feet , on paper and in practice ,"" Mr Andrews said .",0.417431662,0.68020231,1
"I ' m still a student of the game , so there is always going to be a learning process that I enjoy .",0,0.553424785,1
It really was the inspiration to say I understood what my grandmother meant and it was time to get moving and change things .,0.563099608,0.619568828,1
"Boris Johnson has said the UK has a "" great , great future "" outside the EU if it doesn ' t secure the reform it needs .",0.649815903,0.648160141,1
"If I ' m called to look after a teenager or young person who is drunk , I call their parents straight away .",0.572084791,0.615257083,1
There have been a couple of communities that have asked us not to bring food because they ' re afraid they will be targeted by people with guns .,0.694736117,0.670269792,1
"As of early Sunday morning , more than 74 , 000 customers were without power as a result of the storm , most in North Carolina .",0,0.702673835,1
"I just feel like I ' m really confident in my game right now , not against her or against any other opponent .",0.23786097,0.142934483,1
"A flat dubbed the "" least expensive flat in London "" in December has now sold for less than Â£ 100 , 000 .",0.642142233,0.631549971,1
"Three quarters of children say they have access to the internet in their room , up from under two - thirds a year ago .",0.64520293,0.71727625,1
"It ' s about bringing people in , building a team , being a good manager and that ' s what he ' s developing .",0.638291534,0.659252347,1
"Sanders and Trump can win Iowa , but to do so , they ' ll have to turn out large numbers of first - time voters .",0.636304353,0.721753087,1
"And in this business , the true test is if you can continue -- and I learned that from her .",0.560156207,0.657860455,1
"This is one of only two shops I buy my tickets , and I remember coming in here the day , or the day before [ the draw ], because I had to buy something else .",0.552953868,0.551363862,1
Researchers said there has been a substantial rise in the super - wealthy buying up property in the capital in recent years - despite the fact some of these homes may remain empty for months .,0.786407437,0.741473248,1
"You know what you ' re going to get day in and day out , game in game out , so it just makes it easier to do your job for sure .",0.573584859,0.610463366,1
A fashion label has set out to show that fashion is for every generation with its new campaign starring a 60 - year - old grandmother - of - two .,0.68463054,0.700189652,1
"The boss ' s son scored for a second week in a row and set up two more in what proved to be a comfortable win .                                           
'",0.621585619,0.702297322,1
"And then there ' s the reality that there are neighborhoods around the country where it is easier for a 12 or a 13 - year - old to purchase a gun and cheaper than it is for them to get a book ,' he said .",0.669827733,0.109458187,1
"Last year , some friends moved into the new three - bedroom home they had built on semi - rural block of land in northern NSW .",0.731068346,0.704510536,1
"If all or most of your savings are in a traditional final salary pension fund , where your income is guaranteed in retirement , you are unlikely to be affected .                                   
""",0.734396286,0.650945629,1
"I heard it was destroyed yesterday ,"" a local delivery worker , who asked not to be named , told the Guardian .",0.681883466,0.648790527,1
"Like , one man could do that , but it would be so much better if there were two ,' she says with a laugh .                                             
""",0.591515613,0.637820632,1
"There ' s not only the risk to the individual ( smoking ) but also others around them ,"" he said .",0.665210863,0.680383263,1
